date,campaign_id,campaign_type,region,channel,spend_eur,leads,qualified_leads,conversions,cac,customer_segment,product_id,units_sold,avg_unit_price,discount_pct,net_revenue_eur,fulfillment_lag_months,fulfillment_month,cash_lag_months,cash_month,cash_collected_eur,backlog_volume,sla_breach_rate
2022-07,CMP-0485,Performance,APAC,Social,45521.56,4705,2494,337,135.07881305637983,Casual,SIM-3,337,55,0.10846284856896336,16524.641101774265,1,2022-08,2,2022-10,16524.641101774265,3243,0.08
2022-07,CMP-0486,Product Launch,APAC,Email,30681.62,3736,2860,630,48.700984126984125,Churn-Prone,SIM-4,630,60,0.23818624246619086,28796.560034777984,2,2022-09,2,2022-11,28796.560034777984,5802,0.13
2022-07,CMP-0487,Performance,APAC,Affiliate,43021.55,5086,2766,944,45.57367584745763,Casual,SIM-1,944,55,0.1190232502965712,45740.31284460202,2,2022-09,2,2022-11,45740.31284460202,5342,0.11
2022-07,CMP-0488,Product Launch,APAC,Search,62974.43,10634,7557,1856,33.93018857758621,Casual,SIM-5,1856,45,0.08433015095247455,76476.74579244932,1,2022-08,2,2022-10,76476.74579244932,2472,0.03
2022-07,CMP-0489,Brand,North America,Social,67383.14,6936,5454,1941,34.71568263781556,Whale,SIM-4,1941,60,0.18566396074681302,94837.57513142616,1,2022-08,1,2022-09,94837.57513142616,3853,0.13
2022-07,CMP-0490,Performance,North America,Email,35542.78,6350,3074,579,61.38649395509499,Churn-Prone,SIM-1,579,55,0.24513121128231657,24038.79657671463,1,2022-08,2,2022-10,24038.79657671463,2171,0.11
2022-07,CMP-0491,Product Launch,North America,Affiliate,47607.36,13160,5504,1799,26.463235130628128,Whale,SIM-3,1799,55,0.19537531389609958,79613.58956655042,2,2022-09,1,2022-10,79613.58956655042,5673,0.12
2022-07,CMP-0492,Performance,North America,Search,83899.03,11398,8417,3073,27.301994793361537,Casual,SIM-3,3073,55,0.09850352118229315,152366.42736737474,1,2022-08,2,2022-10,137129.78463063727,2882,0.09
2022-07,CMP-0493,Performance,LATAM,Social,30167.03,3555,1951,535,56.38697196261682,Whale,SIM-3,535,55,0.19536138078207427,23676.491370487467,1,2022-08,1,2022-09,23676.491370487467,4711,0.03
2022-07,CMP-0494,Performance,LATAM,Email,39995.4,6408,3417,452,88.48539823008849,Churn-Prone,SIM-4,452,60,0.1129239325109699,24057.502950302496,1,2022-08,2,2022-10,24057.502950302496,4846,0.04
2022-07,CMP-0495,Product Launch,LATAM,Affiliate,62092.25,21156,17175,6047,10.268273524061518,Casual,SIM-3,6047,55,0.14591507709569357,284055.8340841287,1,2022-08,2,2022-10,284055.8340841287,2000,0.04
2022-07,CMP-0496,Performance,LATAM,Search,89212.87,14829,8674,2155,41.398083526682136,Churn-Prone,SIM-2,2155,50,0.14085622287800237,92572.74198489524,1,2022-08,2,2022-10,92572.74198489524,3289,0.05
2022-08,CMP-0497,Product Launch,Europe,Social,81259.0,9862,5719,387,209.9715762273902,Churn-Prone,SIM-1,387,55,0.16581030574147637,17755.727642292677,2,2022-10,2,2022-12,17755.727642292677,5797,0.13
2022-08,CMP-0498,Brand,Europe,Email,64041.01,15215,6905,1478,43.32950608930988,Churn-Prone,SIM-1,1478,55,0.2841284946731355,58193.19466802081,1,2022-09,2,2022-11,58193.19466802081,2735,0.02
2022-08,CMP-0499,Performance,Europe,Affiliate,88838.36,9432,4493,1305,68.07537164750958,Casual,SIM-1,1305,55,0.06853873541166293,66855.6322658279,1,2022-09,2,2022-11,66855.6322658279,2948,0.14
2022-08,CMP-0500,Product Launch,Europe,Search,50921.98,13830,9989,2276,22.373453427065026,Churn-Prone,SIM-4,2276,60,0.06857995411123168,127194.7214665702,1,2022-09,2,2022-11,127194.7214665702,2037,0.12
2022-08,CMP-0501,Performance,APAC,Social,65631.39,15969,7248,902,72.76207317073171,Casual,SIM-3,902,55,0.07612592097541392,45833.39306040971,1,2022-09,2,2022-11,45833.39306040971,1165,0.05
2022-08,CMP-0502,Performance,APAC,Email,57536.25,29258,19548,2835,20.294973544973544,Churn-Prone,SIM-5,2835,45,0.13685848117792715,110115.27926372594,2,2022-10,2,2022-12,110115.27926372594,5090,0.1
2022-08,CMP-0503,Brand,APAC,Affiliate,96035.46,18204,16089,3515,27.32161024182077,Churn-Prone,SIM-5,3515,45,0.17361465818134497,130713.50144216577,1,2022-09,2,2022-11,130713.50144216577,3434,0.11
2022-08,CMP-0504,Product Launch,APAC,Search,56049.83,20456,17138,5810,9.647130808950086,Churn-Prone,SIM-2,5810,50,0.22442423431597952,225304.75993120795,1,2022-09,2,2022-11,202774.28393808717,4487,0.03
2022-08,CMP-0505,Performance,North America,Social,82469.27,12530,7290,1516,54.39925461741425,Whale,SIM-2,1516,50,0.21038015345853311,59853.18436784319,1,2022-09,1,2022-10,59853.18436784319,4468,0.07
2022-08,CMP-0506,Product Launch,North America,Email,92110.91,27242,14458,2988,30.826944444444447,Whale,SIM-5,2988,45,0.14411545658237696,115082.23570793359,1,2022-09,1,2022-10,115082.23570793359,3753,0.08
2022-08,CMP-0507,Performance,North America,Affiliate,65008.69,31790,17045,6676,9.737670760934693,Churn-Prone,SIM-2,6676,50,0.16753266615491746,277877.59603748855,1,2022-09,2,2022-11,277877.59603748855,1749,0.14
2022-08,CMP-0508,Performance,North America,Search,77600.44,10649,4885,345,224.9288115942029,Churn-Prone,SIM-2,345,50,0.25961287057954446,12771.677982502859,1,2022-09,2,2022-11,12771.677982502859,4630,0.07
2022-08,CMP-0509,Product Launch,LATAM,Social,11155.24,7017,5371,1495,7.461698996655518,Casual,SIM-2,1495,50,0.21695520159141068,58532.59868104205,2,2022-10,2,2022-12,58532.59868104205,5185,0.13
2022-08,CMP-0510,Brand,LATAM,Email,13369.83,4161,3655,1312,10.190419207317072,Churn-Prone,SIM-5,1312,45,0.06616384461575091,55133.68661388607,2,2022-10,2,2022-12,55133.68661388607,5309,0.14
2022-08,CMP-0511,Product Launch,LATAM,Affiliate,28469.77,10435,4555,1282,22.207308892355694,Whale,SIM-4,1282,60,0.10792720353425915,68618.23950414479,1,2022-09,1,2022-10,68618.23950414479,4234,0.08
2022-08,CMP-0512,Product Launch,LATAM,Search,30573.3,5473,3328,508,60.18366141732283,Casual,SIM-4,508,60,0.2576626445085508,22626.442595379373,1,2022-09,2,2022-11,22626.442595379373,1500,0.11
2022-09,CMP-0513,Product Launch,Europe,Social,82754.5,9576,8530,1672,49.49431818181818,Churn-Prone,SIM-5,1672,45,0.29463534385350165,53071.63672846254,1,2022-10,2,2022-12,53071.63672846254,4461,0.04
2022-09,CMP-0514,Performance,Europe,Email,84180.52,80533,70210,18741,4.4917837895523185,Churn-Prone,SIM-1,18741,55,0.08405780029303499,944112.0020589527,2,2022-11,2,2023-01,944112.0020589527,5363,0.07
2022-09,CMP-0515,Product Launch,Europe,Affiliate,44977.73,42484,37666,4442,10.12555830706889,Churn-Prone,SIM-1,4442,55,0.152897320387255,206955.65565618972,2,2022-11,2,2023-01,206955.65565618972,5503,0.07
2022-09,CMP-0516,Performance,Europe,Search,73506.97,10412,6370,1143,64.31055993000875,Churn-Prone,SIM-3,1143,55,0.10213052091601914,56444.564802614455,1,2022-10,2,2022-12,56444.564802614455,3466,0.01
2022-09,CMP-0517,Product Launch,APAC,Social,20801.75,3702,2888,565,36.81725663716814,Casual,SIM-5,565,45,0.25647061965505324,18904.23449527027,2,2022-11,2,2023-01,18904.23449527027,6415,0.05
2022-09,CMP-0518,Brand,APAC,Email,95610.8,16674,12488,4689,20.390445724034976,Churn-Prone,SIM-2,4689,50,0.298961586641596,164358.45601187783,1,2022-10,2,2022-12,164358.45601187783,3858,0.05
2022-09,CMP-0519,Brand,APAC,Affiliate,40475.82,11936,5526,1457,27.780247083047357,Churn-Prone,SIM-5,1457,45,0.13854866298483676,56481.05691139918,1,2022-10,2,2022-12,56481.05691139918,4109,0.11
2022-09,CMP-0520,Brand,APAC,Search,33238.21,4184,3132,833,39.90181272509003,Churn-Prone,SIM-1,833,55,0.18158143708692498,37495.84645986253,1,2022-10,2,2022-12,37495.84645986253,4662,0.02
2022-09,CMP-0521,Performance,North America,Social,16638.63,2841,2233,701,23.7355634807418,Churn-Prone,SIM-4,701,60,0.10707924828611683,37556.24681708593,1,2022-10,2,2022-12,37556.24681708593,3556,0.01
2022-09,CMP-0522,Brand,North America,Email,51787.89,6348,4104,1104,46.90932065217391,Casual,SIM-3,1104,55,0.13498366130068984,52523.79208582211,1,2022-10,2,2022-12,52523.79208582211,4115,0.06
2022-09,CMP-0523,Performance,North America,Affiliate,53433.08,10040,5725,1781,30.001729365524987,Casual,SIM-4,1781,60,0.050539655146625825,101459.33245103156,2,2022-11,2,2023-01,101459.33245103156,5197,0.02
2022-09,CMP-0524,Product Launch,North America,Search,63846.79,6563,4619,724,88.18617403314917,Churn-Prone,SIM-1,724,55,0.2228600859617157,30945.71137700448,2,2022-11,2,2023-01,30945.71137700448,5182,0.02
2022-09,CMP-0525,Performance,LATAM,Social,39719.07,4394,2209,291,136.49164948453608,Churn-Prone,SIM-2,291,50,0.14894728840832872,12382.816953658818,1,2022-10,2,2022-12,12382.816953658818,4685,0.09
2022-09,CMP-0526,Brand,LATAM,Email,27112.08,4681,2358,266,101.9251127819549,Casual,SIM-2,266,50,0.06265254710690714,12466.721123478135,1,2022-10,2,2022-12,12466.721123478135,2937,0.06
2022-09,CMP-0527,Performance,LATAM,Affiliate,98714.82,10375,4657,1776,55.58266891891892,Casual,SIM-1,1776,55,0.2967054342577116,68697.81318170673,2,2022-11,2,2023-01,68697.81318170673,5089,0.11
2022-09,CMP-0528,Product Launch,LATAM,Search,49792.72,38113,31447,9038,5.509263111307812,Churn-Prone,SIM-3,9038,55,0.13870616419416115,428140.5528407244,2,2022-11,2,2023-01,428140.5528407244,5717,0.1
2022-10,CMP-0529,Brand,Europe,Social,74990.83,8441,5619,1564,47.948101023017905,Casual,SIM-5,1564,45,0.06852055104216952,65557.52361765211,1,2022-11,2,2023-01,65557.52361765211,4363,0.09
2022-10,CMP-0530,Product Launch,Europe,Email,61389.15,54083,36910,7744,7.927317923553719,Casual,SIM-4,7744,60,0.24104650994855242,352640.1496175046,1,2022-11,2,2023-01,352640.1496175046,3875,0.11
2022-10,CMP-0531,Product Launch,Europe,Affiliate,25440.19,7261,3758,507,50.17788954635108,Whale,SIM-3,507,55,0.21510307929933975,21886.85063373791,1,2022-11,1,2022-12,21886.85063373791,4710,0.07
2022-10,CMP-0532,Performance,Europe,Search,94322.19,18145,12374,4120,22.893735436893206,Whale,SIM-1,4120,55,0.14901808506596892,192832.50192405144,1,2022-11,1,2022-12,192832.50192405144,4002,0.07
2022-10,CMP-0533,Brand,APAC,Social,21460.36,2806,1758,460,46.652956521739135,Churn-Prone,SIM-1,460,55,0.24147621600096103,19190.651735175685,1,2022-11,2,2023-01,19190.651735175685,2846,0.01
2022-10,CMP-0534,Performance,APAC,Email,66916.31,17266,9740,3234,20.691499690785406,Whale,SIM-5,3234,45,0.21315775211900617,114509.15233412103,1,2022-11,1,2022-12,114509.15233412103,4072,0.14
2022-10,CMP-0535,Product Launch,APAC,Affiliate,51097.57,7362,3884,670,76.26502985074627,Churn-Prone,SIM-4,670,60,0.0763344410177496,37131.35547108647,1,2022-11,2,2023-01,37131.35547108647,3960,0.13
2022-10,CMP-0536,Performance,APAC,Search,11846.26,1783,1321,403,29.395186104218364,Whale,SIM-5,403,45,0.20387910129346726,14437.65249804297,1,2022-11,1,2022-12,14437.65249804297,4776,0.01
2022-10,CMP-0537,Brand,North America,Social,93316.64,47424,34730,9466,9.85808578068878,Casual,SIM-3,9466,55,0.17573286398197258,429138.1990250656,2,2022-12,2,2023-02,429138.1990250656,5663,0.01
2022-10,CMP-0538,Product Launch,North America,Email,94258.58,31117,26258,8201,11.493547128398976,Casual,SIM-3,8201,55,0.11737699610908785,398111.5190200154,1,2022-11,2,2023-01,358300.36711801385,4866,0.13
2022-10,CMP-0539,Product Launch,North America,Affiliate,58300.18,8702,3842,223,261.43578475336324,Whale,SIM-4,223,60,0.19766269769792572,10735.273104801754,1,2022-11,1,2022-12,10735.273104801754,4849,0.11
2022-10,CMP-0540,Brand,North America,Search,13348.74,2979,1234,480,27.809874999999998,Churn-Prone,SIM-4,480,60,0.09139730159400693,26167.7577140926,1,2022-11,2,2023-01,26167.7577140926,3875,0.12
2022-10,CMP-0541,Performance,LATAM,Social,86399.11,20572,12811,4891,17.66491719484768,Whale,SIM-5,4891,45,0.2807323134581381,158307.2214694311,1,2022-11,1,2022-12,158307.2214694311,2966,0.03
2022-10,CMP-0542,Performance,LATAM,Email,97918.55,27156,22837,7009,13.970402339848766,Churn-Prone,SIM-3,7009,55,0.19181912145190705,311549.6877758971,1,2022-11,2,2023-01,311549.6877758971,4327,0.02
2022-10,CMP-0543,Performance,LATAM,Affiliate,68726.14,7521,4378,1033,66.53062923523717,Casual,SIM-3,1033,55,0.13384014695127877,49210.872050963095,1,2022-11,2,2023-01,49210.872050963095,2797,0.07
2022-10,CMP-0544,Product Launch,LATAM,Search,82342.66,10143,4961,1877,43.86929142248269,Whale,SIM-3,1877,55,0.08420143076702609,94542.46529476605,1,2022-11,1,2022-12,94542.46529476605,3969,0.15
2022-11,CMP-0545,Performance,Europe,Social,76466.44,68266,57486,11385,6.716419850680721,Whale,SIM-2,11385,50,0.05942601601280785,535421.7403847091,1,2022-12,1,2023-01,535421.7403847091,4036,0.05
2022-11,CMP-0546,Performance,Europe,Email,86144.39,10109,4985,1988,43.332188128772636,Casual,SIM-3,1988,55,0.08544721140817686,99997.20190462994,2,2023-01,2,2023-03,99997.20190462994,5044,0.14
2022-11,CMP-0547,Product Launch,Europe,Affiliate,66916.8,7614,4560,1386,48.28051948051948,Whale,SIM-2,1386,50,0.15827234837198134,58331.72625782169,1,2022-12,1,2023-01,58331.72625782169,4089,0.07
2022-11,CMP-0548,Brand,Europe,Search,85322.55,15329,6917,2334,36.55636246786632,Churn-Prone,SIM-2,2334,50,0.17278615022967142,96535.85626819734,1,2022-12,2,2023-02,96535.85626819734,3757,0.07
2022-11,CMP-0549,Brand,APAC,Social,39951.43,4381,3685,972,41.10229423868313,Casual,SIM-5,972,45,0.12959020421994805,38071.72446741947,2,2023-01,2,2023-03,38071.72446741947,7787,0.07
2022-11,CMP-0550,Performance,APAC,Email,64364.1,12555,5215,956,67.32646443514645,Casual,SIM-4,956,60,0.1202112302953365,50464.6838302595,1,2022-12,2,2023-02,50464.6838302595,4156,0.1
2022-11,CMP-0551,Product Launch,APAC,Affiliate,13914.38,1649,1053,326,42.6821472392638,Whale,SIM-2,326,50,0.15507860892311082,13772.218674553293,2,2023-01,1,2023-02,13772.218674553293,5032,0.13
2022-11,CMP-0552,Performance,APAC,Search,10508.09,1383,564,35,300.23114285714286,Whale,SIM-5,35,45,0.19871308421269313,1262.0268923650083,1,2022-12,1,2023-01,1262.0268923650083,2835,0.14
2022-11,CMP-0553,Performance,North America,Social,92067.88,12515,8448,501,183.76822355289423,Casual,SIM-1,501,55,0.09113371829856064,25043.81039228316,2,2023-01,2,2023-03,25043.81039228316,6298,0.03
2022-11,CMP-0554,Product Launch,North America,Email,50745.13,10940,5452,501,101.28768463073851,Whale,SIM-5,501,45,0.24965599302084007,16916.50563734516,1,2022-12,1,2023-01,16916.50563734516,4029,0.01
2022-11,CMP-0555,Product Launch,North America,Affiliate,15007.23,5871,2706,678,22.13455752212389,Churn-Prone,SIM-1,678,55,0.11778827045912467,32897.675394579244,1,2022-12,2,2023-02,32897.675394579244,2641,0.06
2022-11,CMP-0556,Performance,North America,Search,80959.34,13262,8711,593,136.5250252951096,Churn-Prone,SIM-1,593,55,0.23462545236618182,24962.69087107698,1,2022-12,2,2023-02,24962.69087107698,3533,0.14
2022-11,CMP-0557,Product Launch,LATAM,Social,21779.71,4162,2790,995,21.889155778894473,Whale,SIM-2,995,50,0.2968435930246085,34982.03124702573,2,2023-01,1,2023-02,34982.03124702573,6373,0.05
2022-11,CMP-0558,Performance,LATAM,Email,53458.09,41096,25541,10108,5.288691135734072,Churn-Prone,SIM-3,10108,55,0.12629329653045096,485728.5047268611,1,2022-12,2,2023-02,485728.5047268611,2607,0.09
2022-11,CMP-0559,Brand,LATAM,Affiliate,25660.38,5724,3612,754,34.03233421750663,Casual,SIM-4,754,60,0.22294467499071702,35153.982903419965,1,2022-12,2,2023-02,35153.982903419965,2060,0.02
2022-11,CMP-0560,Performance,LATAM,Search,40905.44,29906,18090,7134,5.7338716007849735,Churn-Prone,SIM-4,7134,60,0.10086574387960508,384865.4269897738,1,2022-12,2,2023-02,384865.4269897738,3720,0.07
2022-12,CMP-0561,Brand,Europe,Social,80173.5,11126,5101,1955,41.00946291560102,Churn-Prone,SIM-5,1955,45,0.09490368816819471,79625.84803340308,2,2023-02,2,2023-04,79625.84803340308,5341,0.09
2022-12,CMP-0562,Performance,Europe,Email,43635.28,5047,4449,1693,25.77393975191967,Casual,SIM-3,1693,55,0.11786045262980645,82140.42395337558,1,2023-01,2,2023-03,82140.42395337558,4041,0.06
2022-12,CMP-0563,Performance,Europe,Affiliate,10612.3,3423,1663,233,45.54635193133047,Whale,SIM-4,233,60,0.1261951073333757,12215.792399479407,1,2023-01,1,2023-02,12215.792399479407,4375,0.15
2022-12,CMP-0564,Performance,Europe,Search,59342.09,16643,13809,5170,11.478160541586073,Casual,SIM-3,5170,55,0.19228920730903687,229672.56390167537,1,2023-01,2,2023-03,229672.56390167537,3527,0.12
2022-12,CMP-0565,Performance,APAC,Social,39219.08,11140,8454,3371,11.634256897063187,Casual,SIM-4,3371,60,0.26799693962241405,148054.93899197056,1,2023-01,2,2023-03,148054.93899197056,4370,0.09
2022-12,CMP-0566,Brand,APAC,Email,59973.08,6229,3973,1533,39.12138290932812,Churn-Prone,SIM-3,1533,55,0.26076130573256173,62328.91050715906,2,2023-02,2,2023-04,62328.91050715906,5863,0.12
2022-12,CMP-0567,Product Launch,APAC,Affiliate,42176.4,4880,2160,755,55.86278145695364,Churn-Prone,SIM-3,755,55,0.2321855898673979,31883.493380756303,2,2023-02,2,2023-04,31883.493380756303,6816,0.08
2022-12,CMP-0568,Brand,APAC,Search,31105.15,3656,3128,618,50.331957928802595,Casual,SIM-2,618,50,0.1813304817144058,25296.88811502486,2,2023-02,2,2023-04,25296.88811502486,5621,0.03
2022-12,CMP-0569,Brand,North America,Social,18151.94,2827,1527,597,30.405259631490786,Churn-Prone,SIM-4,597,60,0.27654822747735974,25914.042491760974,1,2023-01,2,2023-03,25914.042491760974,4335,0.08
2022-12,CMP-0570,Performance,North America,Email,18776.92,2263,1890,396,47.41646464646464,Casual,SIM-2,396,50,0.1455672171947321,16917.769099544304,1,2023-01,2,2023-03,16917.769099544304,2805,0.07
2022-12,CMP-0571,Product Launch,North America,Affiliate,50430.97,7178,3367,1014,49.73468441814596,Churn-Prone,SIM-1,1014,55,0.15509697129745098,47120.241910741155,1,2023-01,2,2023-03,47120.241910741155,3489,0.04
2022-12,CMP-0572,Performance,North America,Search,99959.91,47917,30023,7045,14.188773598296665,Whale,SIM-3,7045,55,0.11334642172932104,343556.0952404313,2,2023-02,1,2023-03,343556.0952404313,5598,0.11
2022-12,CMP-0573,Performance,LATAM,Social,70610.76,7291,3393,449,157.26227171492204,Churn-Prone,SIM-4,449,60,0.12220474524367757,23647.804163135326,1,2023-01,2,2023-03,23647.804163135326,3520,0.02
2022-12,CMP-0574,Product Launch,LATAM,Email,39398.41,11968,8885,476,82.76976890756303,Casual,SIM-1,476,55,0.21868829287963154,20454.740492411245,1,2023-01,2,2023-03,20454.740492411245,4596,0.05
2022-12,CMP-0575,Performance,LATAM,Affiliate,37416.91,18624,8701,848,44.123714622641515,Churn-Prone,SIM-5,848,45,0.2680329236733721,27931.86363262412,1,2023-01,2,2023-03,27931.86363262412,3514,0.13
2022-12,CMP-0576,Product Launch,LATAM,Search,24823.46,14139,9287,1760,14.104238636363636,Casual,SIM-3,1760,55,0.20453506136787658,77001.00605958955,1,2023-01,2,2023-03,77001.00605958955,3774,0.03
2023-01,CMP-0577,Performance,Europe,Social,12277.74,2266,1362,140,87.69814285714286,Whale,SIM-4,140,60,0.16127289047973992,7045.307719970185,1,2023-02,1,2023-03,7045.307719970185,1298,0.14
2023-01,CMP-0578,Brand,Europe,Email,91103.73,10169,6617,2295,39.69661437908496,Casual,SIM-5,2295,45,0.2379380322630329,78701.94971803528,1,2023-02,2,2023-04,78701.94971803528,3954,0.04
2023-01,CMP-0579,Brand,Europe,Affiliate,90136.82,12406,10380,3375,26.707205925925926,Casual,SIM-4,3375,60,0.2598366142657956,149883.08561117642,2,2023-03,2,2023-05,149883.08561117642,5249,0.08
2023-01,CMP-0580,Performance,Europe,Search,27724.02,3059,2147,157,176.58611464968152,Whale,SIM-4,157,60,0.15084409747015753,7999.048601831117,1,2023-02,1,2023-03,7999.048601831117,3451,0.14
2023-01,CMP-0581,Performance,APAC,Social,13745.67,2578,1317,201,68.38641791044776,Whale,SIM-1,201,55,0.29781451603156256,7762.660525271075,1,2023-02,1,2023-03,7762.660525271075,3848,0.01
2023-01,CMP-0582,Brand,APAC,Email,51197.07,12350,10762,3515,14.565311522048365,Whale,SIM-2,3515,50,0.09156606811799418,159657.26352826253,1,2023-02,1,2023-03,159657.26352826253,4885,0.11
2023-01,CMP-0583,Performance,APAC,Affiliate,91434.33,21770,13245,3917,23.34294868521828,Casual,SIM-3,3917,55,0.28323344150060475,154416.6035303172,2,2023-03,2,2023-05,154416.6035303172,5058,0.14
2023-01,CMP-0584,Brand,APAC,Search,74182.68,48076,34459,5990,12.384420701168613,Churn-Prone,SIM-5,5990,45,0.22098419522617074,209983.71017678568,1,2023-02,2,2023-04,209983.71017678568,2644,0.05
2023-01,CMP-0585,Performance,North America,Social,74021.13,22255,9619,3447,21.47407310704961,Churn-Prone,SIM-1,3447,55,0.09999904944473821,170626.6802110193,1,2023-02,2,2023-04,170626.6802110193,4474,0.12
2023-01,CMP-0586,Brand,North America,Email,18013.59,3154,2630,573,31.437329842931938,Churn-Prone,SIM-3,573,55,0.18554099791392903,25667.675450742525,1,2023-02,2,2023-04,25667.675450742525,2607,0.02
2023-01,CMP-0587,Performance,North America,Affiliate,48822.11,16460,10702,1020,47.864813725490194,Whale,SIM-1,1020,55,0.13135790707725087,48730.82141296623,1,2023-02,1,2023-03,48730.82141296623,474,0.14
2023-01,CMP-0588,Product Launch,North America,Search,20292.72,16162,14017,5381,3.771180078052407,Casual,SIM-3,5381,55,0.26260594151813654,218235.4585779999,2,2023-03,2,2023-05,218235.4585779999,5693,0.09
2023-01,CMP-0589,Performance,LATAM,Social,39970.68,12816,5654,870,45.94331034482759,Casual,SIM-5,870,45,0.15212999915228242,33194.11053318814,1,2023-02,2,2023-04,33194.11053318814,3845,0.07
2023-01,CMP-0590,Product Launch,LATAM,Email,55447.52,6511,3994,282,196.62241134751773,Casual,SIM-1,282,55,0.19132507915070085,12542.54802237263,1,2023-02,2,2023-04,12542.54802237263,2357,0.05
2023-01,CMP-0591,Brand,LATAM,Affiliate,89723.74,11587,5930,1328,67.56305722891567,Whale,SIM-3,1328,55,0.2560048365650067,54341.40673729191,1,2023-02,1,2023-03,54341.40673729191,3471,0.04
2023-01,CMP-0592,Product Launch,LATAM,Search,91513.8,23089,12976,1710,53.51684210526316,Casual,SIM-4,1710,60,0.26269680803442824,75647.30749566766,1,2023-02,2,2023-04,75647.30749566766,4548,0.04
2023-02,CMP-0593,Brand,Europe,Social,52549.7,26501,14835,2598,20.22698229407236,Whale,SIM-1,2598,55,0.09640394898703238,129114.83972924294,1,2023-03,1,2023-04,129114.83972924294,4256,0.08
2023-02,CMP-0594,Product Launch,Europe,Email,49557.03,7002,5130,931,53.22989258861439,Churn-Prone,SIM-4,931,60,0.08621477620428696,51044.04260122853,1,2023-03,2,2023-05,51044.04260122853,2366,0.14
2023-02,CMP-0595,Performance,Europe,Affiliate,80475.88,27072,23008,2677,30.061964886066495,Whale,SIM-1,2677,55,0.2594091317294696,109040.89648981155,2,2023-04,1,2023-05,109040.89648981155,5584,0.11
2023-02,CMP-0596,Performance,Europe,Search,48645.65,12503,5612,2042,23.8225514201763,Casual,SIM-4,2042,60,0.1986699670501707,98178.95563701309,1,2023-03,2,2023-05,98178.95563701309,3875,0.03
2023-02,CMP-0597,Performance,APAC,Social,16165.19,7615,5972,938,17.23367803837953,Whale,SIM-5,938,45,0.23953379447289364,32099.278535299156,1,2023-03,1,2023-04,32099.278535299156,3330,0.12
2023-02,CMP-0598,Brand,APAC,Email,30694.89,15771,9782,2509,12.233913909924272,Casual,SIM-4,2509,60,0.09541845236476647,136175.70618100805,1,2023-03,2,2023-05,136175.70618100805,2723,0.01
2023-02,CMP-0599,Performance,APAC,Affiliate,53281.47,6281,4159,217,245.53672811059909,Churn-Prone,SIM-5,217,45,0.15930173620819793,8209.418545926948,1,2023-03,2,2023-05,8209.418545926948,4139,0.05
2023-02,CMP-0600,Performance,APAC,Search,94311.83,11135,4819,1756,53.70833143507973,Whale,SIM-1,1756,55,0.23029828929627166,74337.79121976608,1,2023-03,1,2023-04,74337.79121976608,3537,0.11
2023-02,CMP-0601,Brand,North America,Social,84162.68,11832,8627,2163,38.91016181229773,Churn-Prone,SIM-3,2163,55,0.1718352320785761,98522.6216157722,1,2023-03,2,2023-05,98522.6216157722,823,0.08
2023-02,CMP-0602,Brand,North America,Email,72385.0,42009,30734,5733,12.626024768881912,Casual,SIM-5,5733,45,0.18935549633750737,209134.12227736815,1,2023-03,2,2023-05,209134.12227736815,3584,0.03
2023-02,CMP-0603,Product Launch,North America,Affiliate,96411.11,81844,66013,16180,5.958659456118665,Whale,SIM-3,16180,55,0.1554824055855975,751536.2072693768,1,2023-03,1,2023-04,751536.2072693768,2666,0.02
2023-02,CMP-0604,Performance,North America,Search,92344.64,40710,35289,10831,8.525956975348537,Casual,SIM-1,10831,55,0.06592946118454275,556430.490325062,1,2023-03,2,2023-05,556430.490325062,2131,0.15
2023-02,CMP-0605,Performance,LATAM,Social,13656.13,1612,1342,75,182.08173333333332,Casual,SIM-5,75,45,0.054670103589068805,3190.488400386893,1,2023-03,2,2023-05,3190.488400386893,4415,0.02
2023-02,CMP-0606,Performance,LATAM,Email,62818.39,10065,6902,1119,56.13797140303843,Whale,SIM-1,1119,55,0.07406606711069337,56986.60389967237,1,2023-03,1,2023-04,56986.60389967237,4517,0.03
2023-02,CMP-0607,Performance,LATAM,Affiliate,41288.35,10758,6728,1854,22.26987594390507,Churn-Prone,SIM-4,1854,60,0.19543450150874875,89499.86605216679,2,2023-04,2,2023-06,89499.86605216679,5241,0.06
2023-02,CMP-0608,Performance,LATAM,Search,25558.54,3609,2238,683,37.42099560761347,Churn-Prone,SIM-3,683,55,0.11444654626167321,33265.815489680244,1,2023-03,2,2023-05,33265.815489680244,4763,0.09
2023-03,CMP-0609,Brand,Europe,Social,36996.95,4279,1816,225,164.4308888888889,Casual,SIM-5,225,45,0.22390012572032908,7858.011227081669,1,2023-04,2,2023-06,7858.011227081669,3208,0.03
2023-03,CMP-0610,Performance,Europe,Email,15677.4,5013,3735,202,77.6108910891089,Casual,SIM-3,202,55,0.262624311711672,8192.243896883325,1,2023-04,2,2023-06,8192.243896883325,2883,0.09
2023-03,CMP-0611,Performance,Europe,Affiliate,78768.53,21122,17738,3421,23.025001461560947,Whale,SIM-3,3421,55,0.23393602870376795,144138.76651924255,1,2023-04,1,2023-05,144138.76651924255,2676,0.05
2023-03,CMP-0612,Brand,Europe,Search,44864.28,5051,4356,566,79.26551236749117,Whale,SIM-1,566,55,0.06819643751410125,29007.04490018603,1,2023-04,1,2023-05,29007.04490018603,2662,0.09
