Date,Entity,Department,Account Group,Product,Currency,Revenue,COGS,Gross Profit,OPEX_HR,OPEX_Marketing,OPEX_Ops,Depreciation,EBITDA,Interest,Tax,Net Profit,Budgeted Revenue,Budgeted OPEX
2022-07-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1649336.49,600952.72,1048383.77,192630.28,162191.11,55490.23,15799.7,638072.15,10081.77,94198.56,533791.8200000001,1711663.4832221607,413727.28393899795
2022-07-01,TapForge CN,R&D,Revenue,Idle Bureaucracy,EUR,1384103.26,377448.96,1006654.3,124867.64,142768.33,85334.0,18063.75,653684.3300000001,6707.68,97046.5,549930.15,1344144.6010940054,360094.5876875504
2022-07-01,TapForge CN,HR Dept.,Revenue,Petty Kingdoms,EUR,1731972.0,669203.75,1062768.25,183775.82,100790.44,120700.18,21791.03,657501.81,9163.87,97250.69,551087.25,1655399.3257069672,410662.8458595927
2022-07-01,TapForge CN,Marketing,Revenue,Idle Bureaucracy,EUR,1391295.73,314148.71,1077147.02,198545.56,191757.6,64652.38,19611.14,622191.48,8631.69,92033.97,521525.82000000007,1508533.2707544114,458141.7419331406
2022-07-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1517022.5,583060.52,933961.98,200264.45,147021.23,61635.93,23204.8,525040.37,11995.81,76956.68,436087.88,1491170.0283519023,412390.01550268976
2022-07-01,TapForge CN,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1934646.03,690263.33,1244382.7000000002,172122.95,162910.88,75424.03,22257.35,833924.8400000002,12963.21,123144.24,697817.3900000002,1904202.2037476776,414064.15548923536
2022-07-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,1159793.94,259052.53,900741.4099999999,158236.14,99605.17,97618.3,19518.27,545281.7999999998,10920.1,80154.25,454207.44999999984,1221370.2425375008,359633.5348178221
2022-07-01,WhaleCare PH,R&D,Revenue,Idle Bureaucracy,EUR,915797.26,321726.64,594070.62,204461.45,145835.54,58403.88,30368.89,185369.74999999997,7641.09,26659.3,151069.36,900398.7453781002,415352.8652473343
2022-07-01,WhaleCare PH,Human Resources,Revenue,Summon Siege,EUR,1714902.02,505283.25,1209618.77,159557.4,186125.59,79894.49,24878.56,784041.2900000002,11208.83,115924.87,656907.5900000002,1734753.2511025055,431263.04009839456
2022-07-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1352531.42,494003.28,858528.1399999999,144681.86,124164.96,49051.56,17312.12,540629.76,13369.12,79089.1,448171.54000000004,1415196.1558409415,322233.48480277316
2022-07-01,WhaleCare PH,LiveOps,Revenue,Idle Bureaucracy,EUR,1413427.46,507246.39,906181.07,173001.89,105269.11,71960.58,24648.7,555949.49,8703.87,82086.84,465158.78,1364117.1124488339,357942.96548328846
2022-07-01,WhaleCare PH,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1456902.14,571183.25,885718.8899999999,175872.99,149200.98,92477.92,11729.12,468166.99999999994,6896.59,69190.56,392079.8499999999,1435300.0706917262,426721.8354363353
2022-07-01,WhaleCare PH,Infrastructure,Revenue,Idle Bureaucracy,EUR,1188602.59,387906.36,800696.2300000001,179666.68,109718.8,68006.73,10179.84,443304.0200000001,4801.38,65775.4,372727.2400000001,1203135.6666082728,365243.8910969014
2022-07-01,SummonStorm BR,R&D,Revenue,Petty Kingdoms,EUR,1769507.87,648797.59,1120710.2800000003,208119.42,138728.64,51496.44,10959.11,722365.7800000003,13547.78,106322.7,602495.3000000003,1810044.8733504473,402113.1816163855
2022-07-01,SummonStorm BR,HR,Revenue,Summon Siege,EUR,1371958.74,333057.04,1038901.7,187861.27,99672.23,87914.71,20705.78,663453.49,16296.2,97073.59,550083.7000000001,1504231.6828740446,378370.0959122728
2022-07-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1771963.25,383820.98,1388142.27,181806.3,112307.92,53258.5,26285.51,1040769.55,11010.8,154463.81,875294.94,1946039.7099101497,351599.96365136193
2022-07-01,SummonStorm BR,LiveOps,Revenue,Petty Kingdoms,EUR,1462044.33,526678.52,935365.81,148327.58,133160.04,114031.32,19818.42,539846.8700000001,9993.36,79478.03,450375.4800000001,1455877.689481277,402870.947546565
2022-07-01,SummonStorm BR,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1022957.45,354168.94,668788.51,163383.72,99951.93,69503.74,10832.18,335949.12000000005,10781.42,48775.16,276392.54000000004,1068311.0580014412,338334.56068570644
2022-07-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,1255796.8,322311.93,933484.8700000001,198440.65,98823.63,87192.98,20414.6,549027.6100000001,14446.9,80187.11,454393.6000000001,1204975.1535358469,387908.5415481577
2022-08-01,Tapstorm SG,R&D,Revenue,Idle Bureaucracy,EUR,1631845.81,502275.9,1129569.9100000001,177542.25,100445.78,72717.88,24830.2,778864.0000000001,14071.97,114718.8,650073.2300000001,1641785.0679486666,356443.07826634165
2022-08-01,Tapstorm SG,Human Resources,Revenue,Petty Kingdoms,EUR,1431275.69,378124.56,1053151.13,185694.18,70530.72,91447.7,15697.15,705478.53,5749.19,104959.4,594769.9400000001,1527877.5156288405,350170.08266783686
2022-08-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1311398.93,360978.77,950420.1599999999,114546.67,105282.87,77001.98,16855.51,653588.6399999999,15487.99,95715.1,542385.5499999999,1284146.8411536813,302589.525721471
2022-08-01,Tapstorm SG,LiveOps,Revenue,Idle Bureaucracy,EUR,1658351.8,492992.05,1165359.75,203915.57,78113.65,60514.19,16090.77,822816.3399999999,8680.9,122120.32,692015.1199999999,1808298.038988442,346650.2751956859
2022-08-01,Tapstorm SG,BI & Analytics,Revenue,Idle Bureaucracy,EUR,824161.98,308795.6,515366.38,188399.2,70959.19,59191.8,17401.13,196816.19,6264.9,28582.69,161968.6,822103.7618834901,321777.21700589766
2022-08-01,Tapstorm SG,Infrastructure,Revenue,Summon Siege,EUR,1798792.1,567410.89,1231381.21,196430.03,115821.94,110250.61,14342.19,808878.63,8307.66,120085.65,680485.32,1724646.771067728,426946.9310978843
2022-08-01,TapForge CN,R&D,Revenue,Petty Kingdoms,EUR,1245083.72,292348.26,952735.46,167925.4,57864.6,99866.69,34305.68,627078.77,10894.81,92427.59,523756.37,1241354.8862114036,332212.4621084736
2022-08-01,TapForge CN,HR,Revenue,Summon Siege,EUR,1226853.99,459156.73,767697.26,172892.75,142602.13,38722.3,23770.31,413480.08,10713.28,60415.02,342351.77999999997,1262151.9628958355,357723.25801382517
2022-08-01,TapForge CN,Marketing,Revenue,Summon Siege,EUR,1431598.28,514501.39,917096.89,144825.56,94419.45,83825.77,29104.36,594026.1100000001,11293.9,87409.83,495322.38000000006,1530243.29083988,326531.6587337066
2022-08-01,TapForge CN,LiveOps,Revenue,Idle Bureaucracy,EUR,1614427.69,552190.22,1062237.47,136385.88,92350.41,57905.47,23296.54,775595.71,12395.04,114480.1,648720.57,1726905.4416261895,291905.11809257325
2022-08-01,TapForge CN,BI & Analytics,Revenue,Petty Kingdoms,EUR,1819612.88,455563.63,1364049.25,173548.86,121479.75,84173.27,22840.92,984847.3700000001,7911.94,146540.31,830395.1200000001,1734633.2798033734,382367.0496549071
2022-08-01,TapForge CN,Infrastructure,Revenue,Summon Siege,EUR,1927388.32,621195.27,1306193.05,154036.09,158772.88,91800.1,32701.96,901583.98,10205.05,133706.84,757672.09,1953151.4662308036,412159.7139446886
2022-08-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1395552.78,372768.11,1022784.67,178126.84,146865.77,45192.64,19013.16,652599.42,13501.63,95864.67,543233.12,1329534.3130019077,375214.6494248664
2022-08-01,WhaleCare PH,Human Resources,Revenue,Petty Kingdoms,EUR,1259270.99,496011.57,763259.4199999999,168772.31,126066.78,91544.97,16695.53,376875.35999999987,11115.21,54864.02,310896.12999999983,1318032.9509198016,393001.706116298
2022-08-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1294297.52,442307.21,851990.31,200507.46,104132.32,70162.43,15480.44,477188.10000000003,4604.76,70887.5,401695.84,1328312.737913355,377175.74663839216
2022-08-01,WhaleCare PH,LiveOps,Revenue,Summon Siege,EUR,1446752.43,297791.03,1148961.4,141152.67,166995.27,94788.19,17971.56,746025.2699999998,11849.27,110126.4,624049.5999999997,1481832.4426587664,408573.82987007056
2022-08-01,WhaleCare PH,BI & Analytics,Revenue,Summon Siege,EUR,1619219.11,390579.54,1228639.57,161313.61,98543.37,78067.41,19301.01,890715.1799999999,10364.74,132052.57,748297.8699999999,1757605.0657411406,342762.18151441286
2022-08-01,WhaleCare PH,Infrastructure,Revenue,Idle Bureaucracy,EUR,1833630.19,639705.24,1193924.95,210448.18,134399.91,108368.05,18307.82,740708.8099999999,12088.41,109293.06,619327.3399999999,1875722.665647007,458127.23796609946
2022-08-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1942533.71,707695.21,1234838.5,175164.31,81150.68,84407.35,22516.3,894116.16,9896.0,132633.02,751587.14,2064812.183971478,348936.85058187734
2022-08-01,SummonStorm BR,H.R.,Revenue,Summon Siege,EUR,1359070.66,497428.75,861641.9099999999,145464.18,126626.93,56979.51,15177.16,532571.29,8044.27,78679.05,445847.97000000003,1323436.4032349533,334137.92985348956
2022-08-01,SummonStorm BR,Marketing,Revenue,Petty Kingdoms,EUR,1413628.18,348712.74,1064915.44,186125.97,151425.41,22941.13,18456.61,704422.9299999999,14634.95,103468.2,586319.78,1510433.0040021287,364172.49202746386
2022-08-01,SummonStorm BR,LiveOps,Revenue,Petty Kingdoms,EUR,1580754.28,365575.17,1215179.11,129143.78,82732.52,90280.96,27753.15,913021.8500000001,6576.29,135966.83,770478.7300000001,1555502.6240545737,306575.6173259402
2022-08-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,970383.72,294012.2,676371.52,223523.54,134767.18,60098.3,17762.01,257982.5,11955.65,36904.03,209122.82,993408.1444343411,422174.432746349
2022-08-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1556340.1,499901.11,1056438.9900000002,202950.79,140612.01,94466.96,28226.91,618409.2300000002,13379.04,90754.53,514275.66000000015,1701897.3527761307,442793.62799933995
2022-09-01,Tapstorm SG,R&D,Revenue,Idle Bureaucracy,EUR,1730243.8,547910.39,1182333.4100000001,179957.15,53090.39,117616.07,20305.14,831669.8,5132.6,123980.58,702556.6200000001,1742345.11274686,356211.7013628877
2022-09-01,Tapstorm SG,HR Dept.,Revenue,Summon Siege,EUR,1488251.37,401908.94,1086342.4300000002,152744.12,115732.55,110294.29,22053.37,707571.4700000001,10698.58,104530.93,592341.9600000002,1470461.3654893113,382068.3032181764
2022-09-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1381985.31,308702.01,1073283.3,160939.55,111719.67,73218.43,16643.38,727405.6499999999,10405.16,107550.07,609450.4199999999,1491666.7393046562,350281.9770026482
2022-09-01,Tapstorm SG,LiveOps,Revenue,Summon Siege,EUR,1487558.47,488130.48,999427.99,140509.31,102260.96,91941.45,14317.75,664716.27,6273.46,98766.42,559676.39,1566944.0541379468,339224.39456701244
2022-09-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,1831869.47,409414.0,1422455.47,185017.47,139768.06,101696.55,21733.49,995973.3899999999,7944.65,148204.31,839824.4299999999,1861604.5462090347,429578.14334213536
2022-09-01,Tapstorm SG,Infrastructure,Revenue,Summon Siege,EUR,1960847.03,767402.85,1193444.1800000002,185781.44,117447.8,74455.94,22423.45,815759.0000000002,8781.73,121046.59,685930.6800000003,2015803.9063540217,380302.1478044336
2022-09-01,TapForge CN,R&D,Revenue,Petty Kingdoms,EUR,1284003.14,370717.31,913285.8299999998,156898.43,123196.05,78122.51,17501.93,555068.8399999999,10740.43,81649.26,462679.1499999998,1345011.095283095,363770.51465673774
2022-09-01,TapForge CN,HR,Revenue,Summon Siege,EUR,1537285.71,308385.93,1228899.78,183594.12,117458.69,83154.7,21545.03,844692.27,9195.11,125324.57,710172.5900000001,1578917.5211278351,389469.32458992966
2022-09-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1304114.95,472168.72,831946.23,166255.27,117135.82,57769.89,13748.43,490785.2499999999,10632.45,72022.92,408129.8799999999,1300744.7690197695,343527.8231540339
2022-09-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1291455.19,330776.69,960678.5,199364.51,125373.42,62567.96,17061.17,573372.61,13936.25,83915.45,475520.91,1360166.5181868393,393710.04365279543
2022-09-01,TapForge CN,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1161045.04,454181.96,706863.0800000001,159404.08,117581.14,95992.23,19183.46,333885.6300000001,13557.49,48049.22,272278.92000000016,1176903.0026695337,377603.3955622412
2022-09-01,TapForge CN,Infrastructure,Revenue,Petty Kingdoms,EUR,1151087.2,353940.19,797147.01,178848.46,108193.61,93693.22,25349.57,416411.7200000001,12190.85,60633.13,343587.7400000001,1096646.3023550143,386096.7903800959
2022-09-01,WhaleCare PH,R&D,Revenue,Petty Kingdoms,EUR,1930292.9,595045.75,1335247.15,187118.86,95084.63,71958.37,19622.45,981085.2900000002,13002.8,145212.37,822870.1200000001,2088031.1845185403,361778.73580511287
2022-09-01,WhaleCare PH,H.R.,Revenue,Petty Kingdoms,EUR,1757950.07,634360.2,1123589.87,153400.16,169832.82,108247.61,20317.7,692109.2800000001,5854.69,102938.19,583316.4000000001,1695285.3334333706,434139.8427631884
2022-09-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1186549.11,333567.29,852981.8200000001,224598.06,105900.52,83898.59,27028.57,438584.65,11452.66,64069.8,363062.19000000006,1274628.9211141479,420614.72835741995
2022-09-01,WhaleCare PH,LiveOps,Revenue,Summon Siege,EUR,1599575.53,475163.74,1124411.79,200611.3,122481.0,77615.51,24598.74,723703.98,7859.58,107376.66,608467.74,1612635.5031984604,403447.89075628493
2022-09-01,WhaleCare PH,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1199605.6,446508.3,753097.3,156945.28,126135.48,70094.08,17563.21,399922.46,6923.61,58949.83,334049.02,1150699.4252583713,359516.1891617514
2022-09-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,1270103.24,478832.81,791270.4299999999,175071.32,74817.33,101411.59,19574.78,439970.18999999994,10238.93,64459.69,365271.56999999995,1334385.8068810194,358700.98259871657
2022-09-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1745921.92,607690.13,1138231.79,175113.18,171342.05,129465.32,21451.3,662311.24,3540.17,98815.66,559955.4099999999,1830263.0080914462,483396.40944484924
2022-09-01,SummonStorm BR,HR,Revenue,Petty Kingdoms,EUR,1311236.36,488103.07,823133.29,175829.05,84329.34,113555.8,15883.95,449419.10000000003,12187.94,65584.67,371646.49000000005,1418263.9118900737,376763.1373453688
2022-09-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,1747230.87,696503.44,1050727.4300000002,175896.26,112509.17,72631.0,20053.18,689691.0000000001,5991.99,102554.85,581144.1600000001,1882226.572841191,366123.22607114015
2022-09-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1420322.21,362757.52,1057564.69,169444.75,141194.54,102363.66,25993.21,644561.7399999999,5136.98,95913.71,543511.0499999999,1521657.4592758256,416956.2060676192
2022-09-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1439939.62,462656.12,977283.5000000001,214980.7,155045.05,87445.49,11798.82,519812.26,8356.55,76718.36,434737.35000000003,1425187.7808971046,458945.5562210634
2022-09-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,2001860.46,576584.17,1425276.29,186478.34,105459.98,67600.89,17071.89,1065737.08,5727.63,159001.42,901008.0300000001,2077087.8539352042,363854.6052257399
2022-10-01,Tapstorm SG,R&D,Revenue,Summon Siege,EUR,1248778.28,383916.73,864861.55,127327.77,105926.11,71919.77,19127.58,559687.9,13004.59,82002.5,464680.81000000006,1263531.3983553872,310170.0966258008
2022-10-01,Tapstorm SG,Human Resources,Revenue,Idle Bureaucracy,EUR,1336917.93,415559.47,921358.46,224156.0,135059.63,68925.82,16396.33,493217.00999999995,9978.18,72485.82,410753.00999999995,1313022.4443701648,431451.7403128802
2022-10-01,Tapstorm SG,Marketing,Revenue,Idle Bureaucracy,EUR,1448146.3,331245.4,1116900.9,169105.89,128800.31,116519.94,17575.23,702474.76,11384.55,103663.53,587426.6799999999,1507422.5431145641,420818.27591648663
2022-10-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,968855.66,254935.69,713919.97,177976.88,116380.41,73994.71,13493.74,345567.9699999999,6255.19,50896.92,288415.8599999999,922166.9807697757,374606.7802340585
2022-10-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,2232366.52,876369.27,1355997.25,190928.17,96212.05,129219.92,23703.78,939637.11,10381.21,139388.39,789867.51,2398134.7397211203,419679.51312159543
2022-10-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1273540.14,321602.92,951937.22,222333.14,120920.26,64733.02,20028.43,543950.7999999999,12550.56,79710.04,451690.1999999999,1265166.2057511401,413918.3016809328
2022-10-01,TapForge CN,R&D,Revenue,Summon Siege,EUR,1252250.17,473130.01,779120.1599999999,226159.9,122673.02,104189.89,23513.63,326097.34999999986,11053.16,47256.63,267787.5599999999,1282751.9180213618,459665.007753341
2022-10-01,TapForge CN,HR,Revenue,Summon Siege,EUR,1258202.48,307018.08,951184.3999999999,204773.95,110939.07,66659.17,27781.5,568812.2099999998,8190.56,84093.25,476528.3999999998,1248911.437770437,385580.38373944565
2022-10-01,TapForge CN,Marketing,Revenue,Summon Siege,EUR,1665305.12,417015.68,1248289.4400000002,161662.95,54062.6,62348.79,19762.51,970215.1000000002,10630.74,143937.65,815646.7100000002,1602019.1497167624,283344.7823207552
2022-10-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1255539.56,401612.84,853926.72,139981.57,62758.56,80499.43,16634.07,570687.1599999999,6423.92,84639.49,479623.7499999999,1212318.7505722577,288263.741346191
2022-10-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1126654.07,281985.77,844668.3,191245.68,107655.26,90828.88,14610.47,454938.4800000001,8077.95,67029.08,379831.45000000007,1153447.474249254,396150.0313497678
2022-10-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,1516500.88,353160.51,1163340.3699999999,194303.14,137877.94,74667.74,15100.67,756491.5499999998,8415.36,112211.43,635864.7599999998,1500557.794368073,410783.3212646777
2022-10-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,867048.53,337755.77,529292.76,213483.16,142000.45,65521.84,15493.15,108287.30999999997,8779.99,14926.1,84581.21999999996,935270.8370455976,427608.63848209137
2022-10-01,WhaleCare PH,HR,Revenue,Idle Bureaucracy,EUR,1114200.09,349066.34,765133.75,167612.7,19573.48,71811.55,21153.29,506136.0200000001,12143.59,74098.86,419893.57000000007,1068148.2276480705,264453.1364069256
2022-10-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1629705.81,468469.25,1161236.56,162070.45,88987.93,74507.1,14600.45,835671.0800000002,10058.73,123841.85,701770.5000000002,1664733.188522121,329391.949116247
2022-10-01,WhaleCare PH,LiveOps,Revenue,Idle Bureaucracy,EUR,1755949.59,520037.17,1235912.4200000002,172825.2,154514.61,74995.28,18411.05,833577.3300000002,13317.14,123039.03,697221.1600000001,1759355.969986798,406864.7438305441
2022-10-01,WhaleCare PH,BI & Analytics,Revenue,Petty Kingdoms,EUR,1889996.21,599575.73,1290420.48,204007.63,150235.71,42654.53,16808.48,893522.6100000001,9274.15,132637.27,751611.1900000001,2076955.7629066738,401346.1932101434
2022-10-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,1710759.99,564652.41,1146107.58,154526.58,71845.46,63483.99,13741.97,856251.5500000002,14793.72,126218.67,715239.1600000001,1756489.3386800627,293884.964094028
2022-10-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,2300071.57,883318.1,1416753.4699999997,182428.89,122902.32,68131.59,17851.12,1043290.6699999996,11766.73,154728.59,876795.3499999996,2487398.259177266,378755.41538813396
2022-10-01,SummonStorm BR,HR Dept.,Revenue,Petty Kingdoms,EUR,1661243.61,478115.63,1183127.98,168007.33,119092.42,76259.33,29773.56,819768.9,9127.56,121596.2,689045.14,1594251.6391217741,367785.5670885365
2022-10-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,2073601.64,624461.94,1449139.7,209101.5,128990.87,85264.92,16410.48,1025782.41,15127.62,151598.22,859056.5700000001,2145832.696709876,426384.12803942524
2022-10-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1892833.23,725749.55,1167083.68,189783.44,94945.27,57477.72,12563.2,824877.25,11232.02,122046.78,691598.45,1923945.9469213958,345138.868291519
2022-10-01,SummonStorm BR,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1493269.18,540692.73,952576.45,178551.24,153398.17,98783.18,14643.46,521843.8599999999,13368.48,76271.31,432204.06999999995,1440929.4804792756,436886.13748316345
2022-10-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,1341783.28,531472.52,810310.76,173016.17,119894.83,71699.11,15801.54,445700.64999999997,7746.23,65693.16,372261.26,1464561.273571233,369818.52421455603
2022-11-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1714423.69,610513.75,1103909.94,174156.9,137784.37,108378.36,27295.11,683590.3099999999,14021.22,100435.36,569133.73,1790386.7315489473,425756.6984772239
2022-11-01,Tapstorm SG,H.R.,Revenue,Summon Siege,EUR,1509655.53,523032.41,986623.1200000001,190945.59,129766.37,124878.43,6370.16,541032.7300000002,9358.31,79751.16,451923.2600000001,1563441.4675245304,452469.133593725
2022-11-01,Tapstorm SG,Marketing,Revenue,Petty Kingdoms,EUR,1332966.37,430605.43,902360.9400000002,180815.97,110037.46,86361.36,28108.24,525146.1500000003,14902.42,76536.56,433707.1700000003,1299146.0068320178,380168.6310092724
2022-11-01,Tapstorm SG,LiveOps,Revenue,Summon Siege,EUR,1340436.67,314017.27,1026419.3999999999,206156.43,168066.34,66054.33,21214.78,586142.3,9270.77,86530.73,490340.80000000005,1336422.6130453078,446572.90748932806
2022-11-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,814266.83,303489.79,510777.04,160435.22,114016.69,88711.76,21764.17,147613.36999999994,11368.36,20436.75,115808.25999999995,887242.3604049772,368854.865865424
2022-11-01,Tapstorm SG,Infrastructure,Revenue,Petty Kingdoms,EUR,1043299.7,265946.4,777353.2999999999,132273.59,143086.95,102367.63,13157.4,399625.12999999995,10985.3,58295.97,330343.86,1124651.9819005348,384313.93869442167
2022-11-01,TapForge CN,R&D,Revenue,Summon Siege,EUR,1542897.19,447605.75,1095291.44,136849.73,120899.83,74843.41,24920.21,762698.47,15187.87,112126.59,635384.01,1636152.9585329639,336526.01515957573
2022-11-01,TapForge CN,Human Resources,Revenue,Idle Bureaucracy,EUR,1535137.26,342779.42,1192357.84,141167.92,139978.47,77359.92,16058.9,833851.5300000001,4213.96,124445.64,705191.9300000002,1624275.0899469808,364423.990573504
2022-11-01,TapForge CN,Marketing,Revenue,Idle Bureaucracy,EUR,1088376.24,381992.31,706383.9299999999,209498.55,158721.17,107926.95,18700.08,230237.25999999995,10085.28,33022.8,187129.17999999993,1147666.708422835,481984.7557554167
2022-11-01,TapForge CN,LiveOps,Revenue,Summon Siege,EUR,1453056.79,528327.02,924729.77,142205.32,136049.12,68063.42,14460.74,578411.9099999999,4375.82,86105.41,487930.67999999993,1492637.2204476984,350994.7508080435
2022-11-01,TapForge CN,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1515917.79,522964.43,992953.3600000001,201632.24,179918.42,60354.53,13595.3,551048.17,6918.95,81619.38,462509.8400000001,1571604.2234343395,450971.38144856086
2022-11-01,TapForge CN,Infrastructure,Revenue,Summon Siege,EUR,1480876.41,381077.06,1099799.3499999999,162500.87,113285.91,54839.6,24395.69,769172.9699999999,9868.22,113895.71,645409.0399999999,1474710.7350104852,337257.56032604125
2022-11-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,789756.7,247083.45,542673.25,188844.27,63902.92,61655.95,15480.72,228270.11,14188.06,32112.31,181969.74,848981.4598001458,322032.9322030984
2022-11-01,WhaleCare PH,HR Dept.,Revenue,Petty Kingdoms,EUR,1390454.22,307972.6,1082481.62,191851.06,140881.96,70701.48,18110.73,679047.1200000001,9105.61,100491.23,569450.2800000001,1327192.7714301033,405955.8814145548
2022-11-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1902654.04,743224.09,1159429.9500000002,131647.81,160091.45,81401.77,17188.97,786288.9200000002,10173.09,116417.37,659698.4600000002,1897424.1031134883,379029.52432052005
2022-11-01,WhaleCare PH,LiveOps,Revenue,Summon Siege,EUR,1529794.14,568817.35,960976.7899999999,162118.79,99174.7,88219.8,22636.43,611463.4999999999,10303.68,90173.97,510985.84999999986,1559854.23033054,350795.3328213081
2022-11-01,WhaleCare PH,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1510281.54,311267.98,1199013.56,137978.24,105918.06,110632.85,8530.29,844484.41,10907.88,125036.48,708540.05,1602585.3867864625,360559.0016201298
2022-11-01,WhaleCare PH,Infrastructure,Revenue,Petty Kingdoms,EUR,1722322.13,593378.46,1128943.67,164900.5,86955.49,39306.37,18186.99,837781.3099999999,7667.4,124517.09,705596.82,1671918.0508219698,297904.7732204857
2022-11-01,SummonStorm BR,R&D,Revenue,Summon Siege,EUR,1581671.02,387788.22,1193882.8,178568.24,84343.94,119776.4,19889.57,811194.2200000001,7655.49,120530.81,683007.9200000002,1669176.414485119,389316.4133954924
2022-11-01,SummonStorm BR,HR,Revenue,Petty Kingdoms,EUR,1511566.55,389662.82,1121903.73,209661.53,63257.28,67231.75,25305.43,781753.1699999999,7902.09,116077.66,657773.4199999999,1502034.7051749998,345772.49809890095
2022-11-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1594333.38,389862.1,1204471.2799999998,171026.04,126047.4,81977.19,32537.48,825420.6499999997,15219.09,121530.23,688671.3299999997,1624872.8920378268,383625.9021726802
2022-11-01,SummonStorm BR,LiveOps,Revenue,Summon Siege,EUR,892488.03,286097.31,606390.72,232193.65,107210.2,75320.05,24317.86,191666.81999999995,9729.38,27290.62,154646.81999999995,928332.4910855911,420465.8369593614
2022-11-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1541895.5,383813.65,1158081.85,181625.62,124245.96,113470.54,24383.44,738739.7300000001,7799.37,109641.05,621299.31,1592521.0823199688,422436.5769305124
2022-11-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,1846408.13,547007.25,1299400.88,145560.59,171004.05,114793.31,20426.42,868042.9299999997,4689.27,129503.05,733850.6099999996,1866856.4441403167,434727.4871195241
2022-12-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1832013.13,565531.41,1266481.7199999997,123134.47,86374.59,79825.3,13576.02,977147.3599999996,9954.29,145078.96,822114.1099999996,1775074.8359985072,294575.33491052967
2022-12-01,Tapstorm SG,HR Dept.,Revenue,Summon Siege,EUR,1698678.89,563788.15,1134890.7399999998,200216.57,114174.61,105239.34,23233.34,715260.2199999997,11211.75,105607.27,598441.1999999997,1822799.986548114,424457.40599270037
