Date,Invoice ID,Customer ID,Customer Name,Product ID,Product Name,Entity,Country,Channel,Currency,Units Sold,Unit Price,Discount %,Net Revenue,Returns,FX Rate
2022-01-01,INV001465,CUST0062,Customer_62,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Web Portal,EUR,3,10.47,0.29,22.301100000000005,0.0,1.1163
2022-01-01,INV001466,CUST0058,Customer_58,PRD001,Summon Siege,TapForge CN,Singapore,Emulator,EUR,7,75.35,0.08,485.2539999999999,0.0,1.1374
2022-01-01,INV001467,CUST0057,Customer_57,PRD001,Summon Siege,TapForge CN,Singapore,Emulator,EUR,5,36.0,0.22,140.4,0.0,0.9169
2022-01-01,INV001468,CUST0050,Customer_50,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Google Play,EUR,9,19.86,0.2,142.99200000000002,0.0,1.281
2022-01-01,INV001469,CUST0051,Customer_51,PRD003,Petty Kingdoms,TapForge CN,Philippines,Web Portal,EUR,7,66.57,0.28,335.51279999999997,0.0,0.8063
2022-01-01,INV001470,CUST0068,Customer_68,PRD001,Summon Siege,TapForge CN,Philippines,Emulator,EUR,5,20.82,0.04,99.93599999999999,0.0,1.1815
2022-01-01,INV001471,CUST0076,Customer_76,PRD002,Idle Bureaucracy,SummonStorm BR,China,Emulator,EUR,2,63.61,0.17,105.5926,0.0,1.1548
2022-01-01,INV001472,CUST0078,Customer_78,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Web Portal,EUR,4,43.56,0.27,127.1952,0.0,0.9833
2022-01-01,INV001473,CUST0054,Customer_54,PRD001,Summon Siege,TapForge CN,Brazil,Emulator,EUR,4,42.08,0.1,151.488,0.0,0.8079
2022-01-01,INV001474,CUST0025,Customer_25,PRD001,Summon Siege,TapForge CN,Brazil,Web Portal,EUR,7,94.91,0.01,657.7263,0.0,0.855
2022-01-01,INV001475,CUST0018,Customer_18,PRD001,Summon Siege,WhaleCare PH,Singapore,Web Portal,EUR,2,17.55,0.02,34.398,0.0,0.823
2022-01-01,INV001476,CUST0071,Customer_71,PRD002,Idle Bureaucracy,WhaleCare PH,China,Emulator,EUR,2,6.0,0.16,10.08,0.0,0.8563
2022-01-01,INV001477,CUST0057,Customer_57,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Google Play,EUR,6,61.4,0.24,279.984,0.0,0.9901
2022-01-01,INV001478,CUST0099,Customer_99,PRD002,Idle Bureaucracy,WhaleCare PH,Philippines,Google Play,EUR,6,97.1,0.22,454.42799999999994,0.0,1.098
2022-01-01,INV001479,CUST0071,Customer_71,PRD001,Summon Siege,TapForge CN,Singapore,Emulator,EUR,4,86.45,0.05,328.51,0.0,0.9199
2022-01-01,INV001480,CUST0011,Customer_11,PRD001,Summon Siege,TapForge CN,Singapore,App Store,EUR,8,81.26,0.29,461.55680000000007,0.0,0.9953
2022-01-01,INV001481,CUST0020,Customer_20,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,Emulator,EUR,1,30.39,0.02,29.7822,0.0,1.1138
2022-01-01,INV001482,CUST0086,Customer_86,PRD001,Summon Siege,Tapstorm SG,Philippines,Web Portal,EUR,9,24.71,0.29,157.89690000000002,0.0,1.2193
2022-01-01,INV001483,CUST0043,Customer_43,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Google Play,EUR,3,77.07,0.17,191.90429999999998,0.0,1.0762
2022-01-01,INV001484,CUST0018,Customer_18,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Google Play,EUR,1,66.38,0.28,47.7936,0.0,0.9901
2022-01-01,INV001485,CUST0052,Customer_52,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Google Play,EUR,5,93.25,0.21,368.3375,0.0,1.222
2022-01-01,INV001486,CUST0026,Customer_26,PRD001,Summon Siege,Tapstorm SG,Singapore,App Store,EUR,1,64.18,0.17,53.269400000000005,0.0,1.2751
2022-01-01,INV001487,CUST0067,Customer_67,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Google Play,EUR,5,21.64,0.02,106.036,0.0,1.2567
2022-01-01,INV001488,CUST0095,Customer_95,PRD002,Idle Bureaucracy,TapForge CN,China,Web Portal,EUR,8,39.3,0.25,235.79999999999998,0.0,1.1552
2022-01-01,INV001489,CUST0061,Customer_61,PRD003,Petty Kingdoms,Tapstorm SG,Singapore,App Store,EUR,7,39.99,0.24,212.7468,0.0,1.1145
2022-01-01,INV001490,CUST0097,Customer_97,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,App Store,EUR,9,72.09,0.13,564.4647,0.0,0.9726
2022-01-01,INV001491,CUST0027,Customer_27,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,App Store,EUR,4,73.97,0.3,207.11599999999999,0.0,1.0729
2022-01-01,INV001492,CUST0070,Customer_70,PRD001,Summon Siege,WhaleCare PH,Brazil,App Store,EUR,2,64.88,0.13,112.8912,0.0,0.9968
2022-01-01,INV001493,CUST0054,Customer_54,PRD001,Summon Siege,SummonStorm BR,Singapore,Emulator,EUR,5,93.78,0.04,450.144,70.82,0.9889
2022-01-01,INV001494,CUST0022,Customer_22,PRD001,Summon Siege,TapForge CN,China,App Store,EUR,1,65.65,0.11,58.42850000000001,0.0,1.1216
2022-01-01,INV001495,CUST0044,Customer_44,PRD002,Idle Bureaucracy,Tapstorm SG,China,Web Portal,EUR,3,59.88,0.13,156.28680000000003,0.0,0.8367
2022-01-01,INV001496,CUST0091,Customer_91,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,App Store,EUR,5,77.02,0.04,369.69599999999997,0.0,0.9465
2022-01-01,INV001497,CUST0033,Customer_33,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Emulator,EUR,5,46.53,0.03,225.6705,0.0,1.1371
2022-01-01,INV001498,CUST0074,Customer_74,PRD003,Petty Kingdoms,TapForge CN,Brazil,App Store,EUR,2,5.58,0.01,11.0484,0.0,0.9542
2022-01-01,INV001499,CUST0009,Customer_9,PRD003,Petty Kingdoms,TapForge CN,China,Google Play,EUR,6,9.72,0.18,47.82240000000001,0.0,0.9392
2022-01-01,INV001500,CUST0027,Customer_27,PRD001,Summon Siege,WhaleCare PH,Brazil,App Store,EUR,5,4.53,0.1,20.385,0.0,0.9519
2022-02-01,INV001501,CUST0060,Customer_60,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Web Portal,EUR,7,24.42,0.26,126.4956,0.0,1.2466
2022-02-01,INV001502,CUST0004,Customer_4,PRD001,Summon Siege,WhaleCare PH,Brazil,Web Portal,EUR,7,99.76,0.18,572.6224000000001,0.0,0.8661
2022-02-01,INV001503,CUST0036,Customer_36,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Emulator,EUR,9,51.7,0.15,395.505,0.0,1.1107
2022-02-01,INV001504,CUST0067,Customer_67,PRD002,Idle Bureaucracy,TapForge CN,Brazil,App Store,EUR,2,24.85,0.14,42.742000000000004,0.0,0.9898
2022-02-01,INV001505,CUST0007,Customer_7,PRD001,Summon Siege,TapForge CN,Brazil,Emulator,EUR,3,22.8,0.06,64.296,0.0,1.0393
2022-02-01,INV001506,CUST0050,Customer_50,PRD001,Summon Siege,Tapstorm SG,Brazil,Web Portal,EUR,3,29.0,0.15,73.95,0.0,1.0295
2022-02-01,INV001507,CUST0060,Customer_60,PRD002,Idle Bureaucracy,WhaleCare PH,China,Web Portal,EUR,4,6.01,0.1,21.636,0.0,0.8306
2022-02-01,INV001508,CUST0095,Customer_95,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Web Portal,EUR,4,80.68,0.03,313.0384,0.0,1.1002
2022-02-01,INV001509,CUST0097,Customer_97,PRD001,Summon Siege,TapForge CN,Singapore,App Store,EUR,7,35.92,0.13,218.75279999999998,0.0,1.0863
2022-02-01,INV001510,CUST0023,Customer_23,PRD001,Summon Siege,TapForge CN,Brazil,App Store,EUR,1,76.78,0.22,59.888400000000004,0.0,1.0529
2022-02-01,INV001511,CUST0023,Customer_23,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Web Portal,EUR,9,74.94,0.23,519.3342,0.0,1.1211
2022-02-01,INV001512,CUST0055,Customer_55,PRD001,Summon Siege,WhaleCare PH,Philippines,Web Portal,EUR,2,93.63,0.15,159.171,0.0,1.1133
2022-02-01,INV001513,CUST0087,Customer_87,PRD003,Petty Kingdoms,SummonStorm BR,China,App Store,EUR,3,45.1,0.19,109.59300000000002,0.0,0.9826
2022-02-01,INV001514,CUST0022,Customer_22,PRD002,Idle Bureaucracy,SummonStorm BR,China,Emulator,EUR,5,79.0,0.15,335.75,0.0,1.1307
2022-02-01,INV001515,CUST0074,Customer_74,PRD003,Petty Kingdoms,Tapstorm SG,China,App Store,EUR,5,33.06,0.25,123.97500000000001,0.0,1.0947
2022-02-01,INV001516,CUST0058,Customer_58,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,9,60.52,0.23,419.40360000000004,0.0,1.074
2022-02-01,INV001517,CUST0085,Customer_85,PRD001,Summon Siege,SummonStorm BR,Singapore,App Store,EUR,1,16.06,0.19,13.0086,0.0,1.028
2022-02-01,INV001518,CUST0003,Customer_3,PRD001,Summon Siege,Tapstorm SG,Philippines,Emulator,EUR,9,43.94,0.03,383.59619999999995,0.0,1.0854
2022-02-01,INV001519,CUST0098,Customer_98,PRD001,Summon Siege,TapForge CN,Singapore,Google Play,EUR,2,74.62,0.17,123.8692,0.0,1.0257
2022-02-01,INV001520,CUST0039,Customer_39,PRD001,Summon Siege,WhaleCare PH,Brazil,App Store,EUR,6,53.05,0.02,311.93399999999997,0.0,0.9345
2022-02-01,INV001521,CUST0019,Customer_19,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,5,77.0,0.01,381.15,0.0,1.0354
2022-02-01,INV001522,CUST0033,Customer_33,PRD001,Summon Siege,TapForge CN,Singapore,Emulator,EUR,5,40.01,0.18,164.041,0.0,1.2994
2022-02-01,INV001523,CUST0071,Customer_71,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Emulator,EUR,2,65.69,0.07,122.18339999999999,0.0,1.2998
2022-02-01,INV001524,CUST0064,Customer_64,PRD003,Petty Kingdoms,TapForge CN,Brazil,Google Play,EUR,5,45.87,0.06,215.589,0.0,1.0883
2022-02-01,INV001525,CUST0009,Customer_9,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,App Store,EUR,3,14.86,0.14,38.3388,0.0,1.0409
2022-02-01,INV001526,CUST0051,Customer_51,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Web Portal,EUR,6,91.65,0.23,423.42300000000006,0.0,1.0184
2022-02-01,INV001527,CUST0029,Customer_29,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,Google Play,EUR,6,77.9,0.04,448.704,0.0,1.1488
2022-02-01,INV001528,CUST0024,Customer_24,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Google Play,EUR,1,86.34,0.28,62.1648,0.0,1.0008
2022-02-01,INV001529,CUST0041,Customer_41,PRD003,Petty Kingdoms,Tapstorm SG,China,Emulator,EUR,9,53.07,0.0,477.63,0.0,1.1978
2022-02-01,INV001530,CUST0078,Customer_78,PRD002,Idle Bureaucracy,WhaleCare PH,Philippines,Web Portal,EUR,6,14.74,0.18,72.5208,0.0,0.8046
2022-02-01,INV001531,CUST0009,Customer_9,PRD003,Petty Kingdoms,TapForge CN,China,Web Portal,EUR,2,38.97,0.05,74.04299999999999,0.0,0.8247
2022-02-01,INV001532,CUST0079,Customer_79,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,App Store,EUR,4,23.99,0.05,91.16199999999999,0.0,0.9558
2022-02-01,INV001533,CUST0073,Customer_73,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,Google Play,EUR,6,39.65,0.26,176.046,0.0,1.2113
2022-02-01,INV001534,CUST0070,Customer_70,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Web Portal,EUR,4,94.97,0.06,357.0872,0.0,0.8862
2022-02-01,INV001535,CUST0041,Customer_41,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Google Play,EUR,5,90.98,0.11,404.86100000000005,0.0,1.0911
2022-02-01,INV001536,CUST0026,Customer_26,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Web Portal,EUR,8,97.5,0.18,639.6,0.0,0.9795
2022-02-01,INV001537,CUST0055,Customer_55,PRD001,Summon Siege,WhaleCare PH,Singapore,Web Portal,EUR,7,81.51,0.16,479.27880000000005,0.0,1.2018
2022-02-01,INV001538,CUST0014,Customer_14,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Emulator,EUR,3,22.34,0.29,47.584199999999996,0.0,1.2723
2022-02-01,INV001539,CUST0030,Customer_30,PRD001,Summon Siege,SummonStorm BR,China,Emulator,EUR,1,74.34,0.05,70.623,0.0,1.1831
2022-02-01,INV001540,CUST0035,Customer_35,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Google Play,EUR,4,6.88,0.04,26.4192,0.0,0.832
2022-02-01,INV001541,CUST0015,Customer_15,PRD001,Summon Siege,TapForge CN,Singapore,Google Play,EUR,2,91.72,0.24,139.4144,0.0,0.9158
2022-02-01,INV001542,CUST0043,Customer_43,PRD001,Summon Siege,WhaleCare PH,Singapore,Google Play,EUR,3,91.13,0.1,246.051,0.0,1.0218
2022-02-01,INV001543,CUST0045,Customer_45,PRD001,Summon Siege,TapForge CN,Brazil,Emulator,EUR,2,59.94,0.04,115.0848,0.0,1.212
2022-02-01,INV001544,CUST0084,Customer_84,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Emulator,EUR,7,12.61,0.23,67.9679,0.0,1.0093
2022-02-01,INV001545,CUST0020,Customer_20,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Google Play,EUR,3,38.11,0.05,108.6135,0.0,1.0858
2022-02-01,INV001546,CUST0064,Customer_64,PRD003,Petty Kingdoms,TapForge CN,China,Emulator,EUR,9,94.64,0.17,706.9608,0.0,0.9048
2022-02-01,INV001547,CUST0026,Customer_26,PRD003,Petty Kingdoms,WhaleCare PH,China,App Store,EUR,2,18.4,0.18,30.176,0.0,1.2673
2022-02-01,INV001548,CUST0049,Customer_49,PRD003,Petty Kingdoms,SummonStorm BR,China,App Store,EUR,4,43.38,0.07,161.3736,0.0,1.1233
2022-02-01,INV001549,CUST0005,Customer_5,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Google Play,EUR,7,11.39,0.29,56.6083,0.0,1.0799
2022-02-01,INV001550,CUST0028,Customer_28,PRD001,Summon Siege,SummonStorm BR,China,Google Play,EUR,5,32.41,0.15,137.74249999999998,0.0,0.9543
2022-02-01,INV001551,CUST0091,Customer_91,PRD001,Summon Siege,SummonStorm BR,Philippines,Google Play,EUR,8,79.39,0.2,508.096,0.0,0.8961
2022-02-01,INV001552,CUST0012,Customer_12,PRD002,Idle Bureaucracy,Tapstorm SG,China,Emulator,EUR,5,37.24,0.09,169.442,0.0,1.0071
2022-02-01,INV001553,CUST0032,Customer_32,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Emulator,EUR,7,19.37,0.15,115.25150000000001,0.0,0.8036
2022-02-01,INV001554,CUST0070,Customer_70,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Web Portal,EUR,9,79.37,0.11,635.7537,0.0,0.8139
2022-02-01,INV001555,CUST0088,Customer_88,PRD001,Summon Siege,SummonStorm BR,Philippines,App Store,EUR,1,17.98,0.18,14.7436,0.0,0.8244
2022-02-01,INV001556,CUST0034,Customer_34,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Emulator,EUR,8,60.83,0.26,360.1136,0.0,1.1054
2022-02-01,INV001557,CUST0088,Customer_88,PRD001,Summon Siege,TapForge CN,China,Google Play,EUR,3,38.64,0.12,102.0096,0.0,1.1487
2022-02-01,INV001558,CUST0048,Customer_48,PRD001,Summon Siege,SummonStorm BR,China,Web Portal,EUR,5,91.11,0.15,387.21750000000003,0.0,0.9719
2022-02-01,INV001559,CUST0023,Customer_23,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,App Store,EUR,9,10.33,0.11,82.7433,0.0,1.2949
2022-02-01,INV001560,CUST0086,Customer_86,PRD001,Summon Siege,Tapstorm SG,Philippines,App Store,EUR,2,31.92,0.24,48.5184,0.0,0.8546
2022-03-01,INV001561,CUST0079,Customer_79,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,App Store,EUR,9,64.53,0.01,574.9623,0.0,1.1068
2022-03-01,INV001562,CUST0094,Customer_94,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,App Store,EUR,3,67.68,0.28,146.18880000000001,0.0,1.1752
2022-03-01,INV001563,CUST0004,Customer_4,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Web Portal,EUR,1,6.07,0.28,4.3704,0.0,0.8466
2022-03-01,INV001564,CUST0033,Customer_33,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,App Store,EUR,2,49.51,0.03,96.04939999999999,0.0,0.866
2022-03-01,INV001565,CUST0088,Customer_88,PRD003,Petty Kingdoms,TapForge CN,Philippines,App Store,EUR,7,31.95,0.09,203.5215,0.0,0.9721
2022-03-01,INV001566,CUST0004,Customer_4,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Google Play,EUR,4,42.15,0.25,126.44999999999999,0.0,0.9074
2022-03-01,INV001567,CUST0033,Customer_33,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,9,49.22,0.12,389.8224,0.0,0.9172
2022-03-01,INV001568,CUST0015,Customer_15,PRD002,Idle Bureaucracy,WhaleCare PH,Philippines,Google Play,EUR,7,93.23,0.28,469.87919999999997,0.0,0.8418
2022-03-01,INV001569,CUST0006,Customer_6,PRD001,Summon Siege,TapForge CN,Brazil,App Store,EUR,5,96.51,0.14,414.993,0.0,1.0092
2022-03-01,INV001570,CUST0053,Customer_53,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,App Store,EUR,3,46.96,0.27,102.8424,0.0,1.184
2022-03-01,INV001571,CUST0014,Customer_14,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Web Portal,EUR,3,56.32,0.12,148.6848,0.0,1.2823
2022-03-01,INV001572,CUST0049,Customer_49,PRD003,Petty Kingdoms,TapForge CN,Brazil,Emulator,EUR,7,97.63,0.02,669.7418,0.0,0.9024
2022-03-01,INV001573,CUST0093,Customer_93,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Google Play,EUR,7,53.75,0.25,282.1875,0.0,0.8631
2022-03-01,INV001574,CUST0072,Customer_72,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,2,21.92,0.21,34.6336,0.0,0.9424
2022-03-01,INV001575,CUST0038,Customer_38,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Web Portal,EUR,3,28.6,0.17,71.21400000000001,0.0,1.2012
2022-03-01,INV001576,CUST0008,Customer_8,PRD003,Petty Kingdoms,TapForge CN,China,Emulator,EUR,6,11.29,0.21,53.514599999999994,0.0,1.0844
2022-03-01,INV001577,CUST0026,Customer_26,PRD002,Idle Bureaucracy,SummonStorm BR,China,App Store,EUR,3,89.78,0.01,266.64660000000003,0.0,1.1491
2022-03-01,INV001578,CUST0040,Customer_40,PRD001,Summon Siege,Tapstorm SG,China,Web Portal,EUR,3,89.99,0.04,259.1712,0.0,1.0592
2022-03-01,INV001579,CUST0030,Customer_30,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Google Play,EUR,1,63.33,0.15,53.8305,0.0,1.2814
2022-03-01,INV001580,CUST0094,Customer_94,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Emulator,EUR,4,95.78,0.23,295.00239999999997,0.0,1.2448
2022-03-01,INV001581,CUST0032,Customer_32,PRD001,Summon Siege,TapForge CN,Philippines,Google Play,EUR,2,52.98,0.16,89.0064,0.0,0.9943
2022-03-01,INV001582,CUST0013,Customer_13,PRD001,Summon Siege,WhaleCare PH,Philippines,App Store,EUR,4,25.88,0.13,90.0624,0.0,0.9181
2022-03-01,INV001583,CUST0096,Customer_96,PRD001,Summon Siege,SummonStorm BR,Brazil,Emulator,EUR,9,4.76,0.14,36.8424,0.0,1.1014
2022-03-01,INV001584,CUST0078,Customer_78,PRD001,Summon Siege,Tapstorm SG,Singapore,Google Play,EUR,7,88.14,0.07,573.7914000000001,0.0,1.0284
2022-03-01,INV001585,CUST0054,Customer_54,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Emulator,EUR,8,38.25,0.11,272.34,0.0,0.8489
2022-03-01,INV001586,CUST0039,Customer_39,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Emulator,EUR,4,96.45,0.02,378.084,0.0,1.0276
2022-03-01,INV001587,CUST0080,Customer_80,PRD001,Summon Siege,Tapstorm SG,Philippines,Google Play,EUR,5,84.84,0.07,394.50600000000003,0.0,0.9194
2022-03-01,INV001588,CUST0054,Customer_54,PRD002,Idle Bureaucracy,WhaleCare PH,China,Google Play,EUR,5,70.49,0.21,278.4355,0.0,0.8655
2022-03-01,INV001589,CUST0054,Customer_54,PRD003,Petty Kingdoms,TapForge CN,China,Web Portal,EUR,1,55.25,0.28,39.78,0.0,1.1947
2022-03-01,INV001590,CUST0093,Customer_93,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Emulator,EUR,6,81.02,0.05,461.814,0.0,1.0124
2022-03-01,INV001591,CUST0079,Customer_79,PRD001,Summon Siege,SummonStorm BR,Brazil,Emulator,EUR,6,23.3,0.23,107.64600000000002,0.0,1.2738
2022-03-01,INV001592,CUST0050,Customer_50,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,Google Play,EUR,6,99.43,0.04,572.7168,0.0,1.2386
2022-03-01,INV001593,CUST0055,Customer_55,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Emulator,EUR,2,24.6,0.14,42.312000000000005,0.0,0.9595
2022-03-01,INV001594,CUST0019,Customer_19,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,App Store,EUR,6,87.28,0.01,518.4432,0.0,0.8338
2022-03-01,INV001595,CUST0079,Customer_79,PRD001,Summon Siege,SummonStorm BR,Brazil,Emulator,EUR,3,37.89,0.19,92.0727,0.0,0.9466
2022-03-01,INV001596,CUST0005,Customer_5,PRD001,Summon Siege,SummonStorm BR,Philippines,Emulator,EUR,9,85.57,0.1,693.1169999999998,0.0,0.9322
2022-03-01,INV001597,CUST0039,Customer_39,PRD002,Idle Bureaucracy,TapForge CN,China,Google Play,EUR,4,32.12,0.05,122.05599999999998,0.0,1.0628
2022-03-01,INV001598,CUST0082,Customer_82,PRD001,Summon Siege,Tapstorm SG,Philippines,Web Portal,EUR,5,51.92,0.09,236.23600000000002,0.0,0.9559
2022-03-01,INV001599,CUST0012,Customer_12,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Emulator,EUR,7,94.41,0.02,647.6526,0.0,0.8307
2022-03-01,INV001600,CUST0087,Customer_87,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,1,35.69,0.2,28.552,0.0,0.8093
2022-03-01,INV001601,CUST0002,Customer_2,PRD002,Idle Bureaucracy,SummonStorm BR,China,Google Play,EUR,1,37.75,0.25,28.3125,0.0,0.976
2022-03-01,INV001602,CUST0008,Customer_8,PRD001,Summon Siege,WhaleCare PH,Philippines,Emulator,EUR,1,72.89,0.3,51.022999999999996,0.0,0.8263
2022-03-01,INV001603,CUST0097,Customer_97,PRD001,Summon Siege,WhaleCare PH,Philippines,App Store,EUR,8,94.43,0.03,732.7768000000001,551.42,0.8293
2022-03-01,INV001604,CUST0003,Customer_3,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Web Portal,EUR,6,72.2,0.26,320.56800000000004,0.0,1.1802
2022-03-01,INV001605,CUST0085,Customer_85,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,App Store,EUR,6,41.55,0.21,196.947,0.0,1.261
2022-03-01,INV001606,CUST0096,Customer_96,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,App Store,EUR,5,59.5,0.24,226.10000000000002,0.0,0.8494
2022-03-01,INV001607,CUST0053,Customer_53,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Web Portal,EUR,3,53.71,0.05,153.0735,0.0,0.8259
2022-03-01,INV001608,CUST0069,Customer_69,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Web Portal,EUR,5,58.71,0.07,273.0015,0.0,1.1515
2022-03-01,INV001609,CUST0085,Customer_85,PRD003,Petty Kingdoms,Tapstorm SG,China,Emulator,EUR,4,64.78,0.08,238.3904,0.0,1.2134
2022-03-01,INV001610,CUST0053,Customer_53,PRD001,Summon Siege,WhaleCare PH,China,Emulator,EUR,2,73.96,0.1,133.128,0.0,0.8874
2022-03-01,INV001611,CUST0098,Customer_98,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,Google Play,EUR,8,21.69,0.26,128.40480000000002,0.0,0.9997
2022-03-01,INV001612,CUST0036,Customer_36,PRD001,Summon Siege,SummonStorm BR,China,Emulator,EUR,1,74.92,0.24,56.9392,0.0,1.0402
2022-03-01,INV001613,CUST0072,Customer_72,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Emulator,EUR,4,63.18,0.15,214.812,0.0,0.8407
2022-03-01,INV001614,CUST0094,Customer_94,PRD001,Summon Siege,SummonStorm BR,Philippines,Google Play,EUR,9,99.59,0.21,708.0849000000001,0.0,1.089
2022-03-01,INV001615,CUST0065,Customer_65,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,4,26.95,0.05,102.41,0.0,1.1012
2022-03-01,INV001616,CUST0003,Customer_3,PRD002,Idle Bureaucracy,Tapstorm SG,China,App Store,EUR,9,54.01,0.15,413.1765,0.0,1.0197
2022-03-01,INV001617,CUST0100,Customer_100,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Emulator,EUR,4,95.25,0.28,274.32,0.0,1.2645
2022-03-01,INV001618,CUST0024,Customer_24,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Google Play,EUR,8,38.26,0.02,299.9584,0.0,1.0466
2022-03-01,INV001619,CUST0007,Customer_7,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,8,90.0,0.09,655.2,0.0,1.1995
2022-03-01,INV001620,CUST0033,Customer_33,PRD002,Idle Bureaucracy,TapForge CN,China,App Store,EUR,4,63.59,0.26,188.2264,0.0,0.9051
2022-04-01,INV001621,CUST0038,Customer_38,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Google Play,EUR,7,64.15,0.05,426.5975000000001,0.0,1.2377
2022-04-01,INV001622,CUST0048,Customer_48,PRD003,Petty Kingdoms,Tapstorm SG,Singapore,Google Play,EUR,1,81.14,0.04,77.8944,0.0,0.9649
2022-04-01,INV001623,CUST0027,Customer_27,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Emulator,EUR,3,94.95,0.22,222.18300000000002,0.0,1.1848
2022-04-01,INV001624,CUST0087,Customer_87,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Web Portal,EUR,6,49.23,0.28,212.6736,138.47,1.0745
2022-04-01,INV001625,CUST0044,Customer_44,PRD001,Summon Siege,WhaleCare PH,Singapore,Emulator,EUR,2,20.1,0.02,39.396,0.0,1.0269
2022-04-01,INV001626,CUST0057,Customer_57,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Web Portal,EUR,7,43.42,0.1,273.546,0.0,1.0766
2022-04-01,INV001627,CUST0007,Customer_7,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,Web Portal,EUR,6,11.0,0.09,60.06,0.0,0.9645
